OBJECTID,DATE,Allegany,Anne_Arundel,Baltimore,Baltimore_City,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Frederick,Garrett,Harford,Howard,Kent,Montgomery,Prince_Georges,Queen_Annes,Somerset,St_Marys,Talbot,Washington,Wicomico,Worcester,Unknown
1280,09/15/2023 06:00:00 AM,22301,122692,176025,152677,15149,7447,28794,20881,39600,9758,59728,7530,51277,66332,4037,252723,234982,9019,6292,25053,7429,41534,25448,11133,0
1281,09/16/2023 06:00:00 AM,22304,122717,176059,152705,15152,7448,28795,20886,39607,9765,59736,7531,51287,66358,4038,252773,235050,9020,6292,25055,7437,41544,25451,11136,0
1282,09/17/2023 06:00:00 AM,22307,122744,176080,152722,15155,7449,28798,20895,39616,9767,59740,7531,51296,66371,4040,252805,235084,9021,6293,25057,7437,41544,25455,11137,0
1283,09/18/2023 06:00:00 AM,22310,122751,176098,152733,15159,7449,28801,20899,39619,9768,59746,7532,51303,66383,4041,252834,235116,9022,6293,25059,7437,41545,25458,11140,0
1284,09/19/2023 06:00:00 AM,22322,122785,176146,152763,15161,7450,28803,20906,39625,9771,59761,7535,51309,66417,4041,252901,235184,9023,6297,25064,7442,41558,25463,11142,0
1285,09/20/2023 06:00:00 AM,22328,122808,176181,152794,15165,7450,28810,20918,39632,9773,59765,7538,51319,66443,4041,252969,235238,9023,6297,25070,7446,41563,25470,11145,0
1286,09/21/2023 06:00:00 AM,22333,122849,176218,152835,15171,7452,28815,20930,39638,9777,59773,7544,51327,66471,4042,253038,235299,9025,6297,25070,7451,41568,25477,11147,0
1287,09/22/2023 06:00:00 AM,22336,122886,176258,152864,15173,7454,28822,20935,39647,9780,59787,7545,51345,66498,4042,253095,235386,9026,6299,25078,7454,41581,25490,11150,0
1288,09/23/2023 06:00:00 AM,22346,122921,176283,152894,15177,7455,28826,20939,39652,9781,59798,7548,51355,66511,4043,253141,235443,9030,6300,25082,7459,41590,25494,11150,0
1289,09/24/2023 06:00:00 AM,22356,122947,176309,152909,15180,7456,28830,20945,39659,9785,59805,7548,51362,66517,4044,253195,235487,9031,6300,25086,7460,41596,25502,11151,0
1290,09/25/2023 06:00:00 AM,22358,122957,176333,152927,15181,7460,28833,20947,39661,9785,59811,7549,51364,66520,4045,253203,235512,9032,6302,25088,7460,41600,25506,11152,0
1291,09/26/2023 06:00:00 AM,22372,122989,176386,152982,15195,7466,28843,20950,39671,9787,59823,7554,51375,66559,4045,253268,235586,9033,6305,25093,7460,41613,25524,11159,0
1292,09/27/2023 06:00:00 AM,22378,123008,176424,153007,15196,7467,28846,20956,39677,9789,59832,7555,51386,66576,4046,253307,235631,9033,6307,25097,7461,41629,25527,11161,0
1293,09/28/2023 06:00:00 AM,22389,123033,176461,153039,15201,7468,28852,20965,39685,9794,59839,7557,51405,66597,4046,253380,235668,9035,6307,25099,7463,41638,25540,11167,0
1294,09/29/2023 06:00:00 AM,22392,123069,176504,153069,15201,7469,28862,20972,39697,9796,59847,7559,51415,66627,4047,253423,235723,9035,6309,25102,7468,41639,25548,11179,0
1295,09/30/2023 06:00:00 AM,22396,123087,176522,153103,15204,7469,28868,20980,39701,9799,59855,7563,51423,66639,4048,253465,235767,9035,6310,25102,7469,41646,25550,11184,0
1296,10/01/2023 06:00:00 AM,22398,123106,176547,153121,15207,7470,28875,20985,39709,9803,59861,7565,51429,66657,4048,253501,235808,9036,6311,25106,7469,41652,25555,11187,0
1297,10/02/2023 06:00:00 AM,22400,123115,176559,153134,15209,7470,28880,20987,39712,9803,59862,7566,51435,66672,4048,253517,235830,9037,6311,25108,7469,41653,25560,11187,0
1298,10/03/2023 06:00:00 AM,22409,123141,176593,153162,15211,7471,28889,20994,39723,9805,59867,7569,51447,66683,4049,253566,235869,9041,6311,25112,7471,41660,25567,11194,0
1299,10/04/2023 06:00:00 AM,22414,123162,176613,153185,15213,7472,28895,20997,39724,9805,59872,7572,51456,66701,4049,253621,235915,9043,6314,25115,7472,41666,25568,11198,0
1300,10/05/2023 06:00:00 AM,22419,123184,176641,153202,15213,7474,28903,21004,39727,9807,59874,7572,51461,66712,4050,253662,235937,9043,6314,25115,7473,41672,25570,11199,0
1301,10/06/2023 06:00:00 AM,22423,123213,176665,153243,15214,7475,28902,21009,39729,9810,59877,7578,51475,66727,4050,253695,235991,9045,6315,25118,7474,41680,25577,11205,0
1302,10/07/2023 06:00:00 AM,22427,123235,176698,153266,15217,7477,28900,21016,39731,9811,59892,7578,51481,66743,4052,253735,236032,9045,6316,25123,7476,41682,25579,11207,0
1303,10/08/2023 06:00:00 AM,22431,123251,176721,153273,15217,7478,28906,21018,39733,9811,59897,7581,51485,66749,4053,253748,236060,9046,6316,25126,7478,41687,25584,11208,0
1304,10/09/2023 06:00:00 AM,22432,123256,176737,153287,15218,7478,28908,21023,39735,9811,59900,7583,51490,66754,4054,253770,236076,9047,6317,25127,7479,41689,25588,11209,0
1305,10/10/2023 06:00:00 AM,22441,123280,176754,153313,15218,7478,28913,21032,39739,9814,59909,7586,51501,66771,4054,253818,236122,9048,6319,25128,7480,41697,25599,11213,0
1306,10/11/2023 06:00:00 AM,22454,123289,176771,153337,15220,7479,28916,21037,39741,9818,59913,7586,51509,66780,4054,253843,236166,9048,6319,25131,7480,41699,25603,11216,0
1307,10/12/2023 06:00:00 AM,22456,123306,176798,153349,15221,7480,28918,21040,39744,9819,59919,7587,51514,66801,4054,253870,236194,9048,6320,25133,7480,41702,25606,11221,0
1308,10/13/2023 06:00:00 AM,22463,123323,176821,153369,15224,7481,28925,21044,39752,9821,59925,7588,51525,66818,4057,253911,236233,9048,6321,25137,7482,41705,25612,11220,0
1309,10/14/2023 06:00:00 AM,22465,123342,176851,153396,15227,7481,28934,21053,39755,9822,59930,7590,51532,66830,4057,253934,236265,9048,6322,25139,7482,41710,25622,11222,0
1310,10/15/2023 06:00:00 AM,22467,123352,176871,153412,15228,7481,28936,21055,39755,9824,59931,7590,51536,66838,4057,253943,236290,9050,6323,25139,7484,41710,25623,11222,0
1311,10/16/2023 06:00:00 AM,22469,123361,176886,153427,15229,7481,28939,21061,39758,9827,59933,7590,51542,66845,4058,253962,236304,9052,6324,25141,7485,41711,25626,11222,0
1312,10/17/2023 06:00:00 AM,22478,123379,176928,153450,15233,7482,28942,21064,39761,9830,59938,7592,51558,66865,4059,253992,236335,9054,6328,25143,7487,41714,25628,11225,0
1313,10/18/2023 06:00:00 AM,22481,123395,176963,153474,15238,7483,28947,21069,39761,9830,59943,7593,51576,66878,4059,254022,236364,9056,6328,25145,7487,41725,25634,11226,0
1314,10/19/2023 06:00:00 AM,22491,123417,177002,153500,15239,7485,28952,21077,39768,9832,59955,7595,51590,66896,4059,254058,236408,9057,6329,25147,7488,41727,25641,11226,0
1315,10/20/2023 06:00:00 AM,22499,123436,177033,153530,15244,7486,28956,21082,39775,9833,59963,7596,51607,66913,4059,254084,236444,9058,6330,25149,7491,41731,25648,11228,0
1316,10/21/2023 06:00:00 AM,22505,123456,177058,153553,15247,7486,28958,21084,39777,9834,59966,7597,51613,66928,4059,254119,236473,9059,6330,25154,7492,41733,25653,11229,0
1317,10/22/2023 06:00:00 AM,22512,123468,177083,153576,15249,7489,28965,21088,39778,9834,59974,7600,51618,66939,4060,254144,236508,9060,6330,25157,7492,41736,25656,11233,0
1318,10/23/2023 06:00:00 AM,22518,123477,177098,153590,15252,7489,28967,21090,39781,9834,59977,7601,51624,66947,4060,254156,236520,9061,6330,25159,7492,41737,25659,11234,0
1319,10/24/2023 06:00:00 AM,22524,123490,177122,153616,15256,7490,28971,21092,39785,9837,59982,7603,51633,66963,4060,254189,236559,9061,6330,25160,7494,41739,25662,11234,0
1320,10/25/2023 06:00:00 AM,22537,123504,177150,153636,15260,7493,28973,21093,39790,9837,59986,7607,51639,66975,4064,254221,236587,9062,6330,25162,7499,41743,25665,11234,0
1321,10/26/2023 06:00:00 AM,22551,123522,177185,153664,15262,7494,28978,21097,39793,9838,59991,7607,51651,66984,4064,254266,236622,9067,6332,25163,7501,41745,25670,11235,0
1322,10/27/2023 06:00:00 AM,22571,123542,177218,153693,15262,7494,28983,21100,39800,9839,59995,7607,51662,67004,4065,254322,236666,9071,6332,25165,7501,41747,25674,11239,0
1323,10/28/2023 06:00:00 AM,22584,123562,177255,153718,15264,7496,28988,21105,39803,9841,60004,7611,51667,67021,4066,254352,236690,9073,6332,25167,7502,41750,25674,11240,0
1324,10/29/2023 06:00:00 AM,22590,123573,177276,153735,15264,7500,28991,21108,39803,9841,60008,7613,51675,67032,4066,254376,236708,9075,6332,25168,7502,41752,25676,11241,0
1325,10/30/2023 06:00:00 AM,22593,123583,177299,153750,15265,7500,28993,21108,39804,9842,60012,7616,51676,67040,4066,254395,236739,9075,6332,25172,7502,41753,25677,11241,0
1326,10/31/2023 06:00:00 AM,22612,123600,177343,153774,15267,7501,28998,21113,39809,9842,60023,7619,51684,67070,4066,254439,236766,9075,6337,25173,7503,41755,25683,11246,0
1327,11/01/2023 06:00:00 AM,22625,123623,177382,153797,15268,7503,29006,21119,39811,9845,60029,7624,51693,67078,4066,254479,236800,9077,6340,25176,7505,41756,25687,11245,0
1328,11/02/2023 06:00:00 AM,22633,123638,177412,153814,15270,7505,29013,21123,39817,9847,60043,7628,51703,67096,4066,254517,236851,9079,6340,25178,7507,41758,25689,11245,0
1329,11/03/2023 06:00:00 AM,22645,123654,177447,153845,15270,7507,29016,21129,39823,9851,60054,7634,51713,67109,4067,254556,236875,9081,6340,25182,7508,41760,25692,11247,0
1330,11/04/2023 06:00:00 AM,22650,123673,177473,153874,15271,7509,29019,21136,39827,9858,60059,7638,51721,67124,4068,254592,236913,9082,6342,25182,7509,41764,25697,11247,0
1331,11/05/2023 05:00:00 AM,22654,123681,177489,153888,15271,7510,29024,21140,39829,9858,60068,7643,51724,67133,4068,254606,236935,9082,6342,25182,7513,41767,25698,11248,0
1332,11/06/2023 05:00:00 AM,22657,123689,177506,153900,15274,7510,29027,21140,39835,9858,60069,7643,51727,67141,4068,254624,236947,9083,6342,25184,7513,41767,25698,11249,0
1333,11/07/2023 05:00:00 AM,22667,123712,177547,153939,15274,7510,29030,21146,39840,9861,60085,7646,51740,67154,4070,254674,236982,9085,6343,25187,7516,41767,25704,11250,0
1334,11/08/2023 05:00:00 AM,22678,123718,177569,153965,15274,7512,29034,21148,39843,9864,60093,7651,51749,67166,4071,254696,237011,9085,6343,25189,7518,41772,25707,11253,0
1335,11/09/2023 05:00:00 AM,22683,123736,177607,154008,15274,7514,29040,21155,39848,9868,60104,7657,51763,67181,4072,254729,237039,9086,6344,25192,7519,41772,25709,11256,0
1336,11/10/2023 05:00:00 AM,22691,123759,177632,154052,15276,7517,29043,21161,39853,9870,60111,7661,51776,67191,4073,254785,237075,9088,6345,25194,7523,41775,25713,11257,0
1337,11/11/2023 05:00:00 AM,22697,123769,177678,154094,15280,7517,29049,21168,39856,9875,60122,7666,51786,67209,4074,254831,237123,9090,6346,25195,7525,41779,25718,11257,0
1338,11/12/2023 05:00:00 AM,22698,123782,177703,154120,15281,7518,29053,21173,39858,9877,60127,7666,51791,67218,4074,254854,237145,9090,6346,25197,7525,41789,25719,11260,0
1339,11/13/2023 05:00:00 AM,22698,123787,177729,154138,15281,7518,29059,21176,39862,9880,60128,7668,51800,67225,4074,254871,237165,9091,6346,25201,7525,41794,25721,11260,0
1340,11/14/2023 05:00:00 AM,22702,123799,177762,154178,15283,7518,29067,21179,39870,9882,60142,7672,51812,67240,4075,254914,237213,9093,6347,25203,7526,41797,25724,11265,0
1341,11/15/2023 05:00:00 AM,22706,123810,177795,154217,15285,7518,29068,21188,39877,9886,60150,7678,51819,67251,4077,254959,237242,9093,6348,25204,7528,41799,25730,11266,0
1342,11/16/2023 05:00:00 AM,22717,123841,177827,154248,15286,7521,29074,21196,39884,9888,60164,7686,51828,67260,4078,254997,237306,9095,6348,25206,7532,41800,25734,11270,0
1343,11/17/2023 05:00:00 AM,22739,123864,177878,154285,15288,7521,29082,21207,39889,9897,60170,7689,51838,67281,4080,255052,237351,9098,6349,25210,7537,41808,25739,11272,0
1344,11/18/2023 05:00:00 AM,22750,123876,177910,154316,15292,7522,29089,21212,39896,9902,60180,7692,51848,67292,4081,255083,237385,9099,6350,25212,7540,41814,25746,11274,0
1345,11/19/2023 05:00:00 AM,22754,123886,177936,154339,15292,7522,29092,21214,39903,9904,60186,7692,51852,67304,4081,255110,237421,9100,6351,25214,7541,41819,25748,11274,0
1346,11/20/2023 05:00:00 AM,22761,123902,177957,154359,15294,7523,29098,21216,39907,9907,60188,7694,51861,67312,4082,255126,237441,9101,6351,25216,7541,41819,25748,11274,0
1347,11/21/2023 05:00:00 AM,22775,123924,178005,154400,15300,7523,29106,21221,39912,9912,60197,7699,51874,67332,4083,255162,237498,9101,6353,25222,7542,41824,25749,11273,0
1348,11/22/2023 05:00:00 AM,22783,123952,178050,154444,15301,7524,29110,21224,39916,9915,60199,7706,51890,67349,4083,255189,237533,9101,6357,25224,7545,41824,25752,11274,0
1349,11/23/2023 05:00:00 AM,22794,123973,178101,154486,15303,7527,29113,21232,39924,9921,60206,7711,51898,67380,4087,255237,237572,9101,6359,25228,7548,41828,25756,11274,0
1350,11/24/2023 05:00:00 AM,22798,123984,178125,154510,15306,7531,29114,21233,39928,9921,60220,7713,51912,67388,4088,255258,237601,9102,6360,25230,7549,41835,25757,11276,0
1351,11/25/2023 05:00:00 AM,22806,123993,178143,154528,15310,7531,29116,21236,39930,9922,60229,7717,51916,67395,4088,255277,237623,9103,6360,25233,7549,41840,25758,11276,0
1352,11/26/2023 05:00:00 AM,22812,124001,178161,154555,15312,7533,29119,21236,39931,9924,60238,7720,51922,67406,4090,255295,237647,9104,6361,25233,7550,41843,25759,11278,0
1353,11/27/2023 05:00:00 AM,22820,124021,178189,154584,15316,7533,29119,21237,39933,9926,60244,7720,51927,67413,4090,255317,237671,9106,6362,25235,7550,41844,25762,11278,0
1354,11/28/2023 05:00:00 AM,22843,124052,178261,154671,15320,7537,29124,21242,39943,9934,60261,7727,51942,67442,4091,255370,237739,9106,6363,25238,7551,41853,25773,11280,0
1355,11/29/2023 05:00:00 AM,22866,124067,178308,154721,15321,7537,29130,21248,39950,9938,60270,7729,51953,67454,4091,255416,237773,9108,6364,25242,7556,41859,25776,11283,0
1356,11/30/2023 05:00:00 AM,22877,124093,178337,154766,15325,7540,29134,21252,39956,9941,60282,7731,51961,67476,4091,255450,237821,9109,6366,25249,7558,41864,25780,11285,0
1357,12/01/2023 05:00:00 AM,22893,124120,178385,154816,15326,7542,29141,21257,39962,9944,60300,7735,51978,67501,4091,255495,237885,9110,6369,25256,7562,41870,25788,11286,0
1358,12/02/2023 05:00:00 AM,22901,124129,178415,154861,15327,7542,29149,21266,39968,9949,60312,7739,51983,67520,4093,255542,237932,9110,6371,25263,7562,41875,25799,11287,0
1359,12/03/2023 05:00:00 AM,22909,124147,178445,154880,15331,7543,29153,21277,39969,9952,60319,7740,51994,67537,4094,255581,237957,9110,6374,25267,7563,41879,25801,11287,0
1360,12/04/2023 05:00:00 AM,22918,124158,178463,154902,15332,7543,29158,21280,39969,9955,60324,7743,51999,67546,4095,255611,237986,9111,6374,25267,7565,41883,25808,11288,0
1361,12/05/2023 05:00:00 AM,22932,124182,178538,154956,15337,7548,29168,21288,39980,9962,60342,7745,52015,67571,4097,255668,238045,9115,6376,25273,7568,41887,25819,11294,0
1362,12/06/2023 05:00:00 AM,22943,124206,178589,155012,15341,7549,29173,21296,39993,9967,60355,7747,52027,67589,4098,255699,238089,9116,6378,25278,7569,41893,25826,11290,0
1363,12/07/2023 05:00:00 AM,22952,124233,178625,155054,15341,7550,29177,21301,40003,9977,60368,7753,52040,67607,4099,255749,238142,9116,6384,25284,7573,41900,25836,11287,0
1364,12/08/2023 05:00:00 AM,22962,124267,178672,155112,15346,7551,29191,21309,40014,9979,60388,7759,52051,67637,4101,255825,238192,9116,6386,25288,7576,41903,25846,11295,0
1365,12/09/2023 05:00:00 AM,22974,124292,178716,155167,15349,7551,29200,21313,40019,9983,60402,7760,52059,67663,4102,255880,238248,9117,6388,25293,7577,41908,25852,11296,0
1366,12/10/2023 05:00:00 AM,22980,124308,178751,155205,15352,7551,29206,21316,40025,9985,60413,7762,52065,67672,4104,255900,238278,9119,6390,25297,7579,41918,25854,11297,0
1367,12/11/2023 05:00:00 AM,22989,124317,178776,155234,15352,7551,29211,21320,40033,9986,60422,7764,52073,67691,4104,255920,238305,9119,6391,25299,7580,41919,25859,11298,0
1368,12/12/2023 05:00:00 AM,23005,124353,178826,155288,15355,7553,29226,21322,40039,9988,60435,7769,52086,67714,4105,255970,238362,9121,6394,25305,7582,41926,25872,11302,0
1369,12/13/2023 05:00:00 AM,23016,124367,178867,155312,15358,7553,29231,21326,40047,9989,60445,7772,52093,67728,4105,256006,238401,9122,6395,25309,7586,41930,25877,11306,0
1370,12/14/2023 05:00:00 AM,23035,124402,178928,155370,15363,7554,29244,21329,40055,9993,60453,7775,52108,67760,4107,256048,238456,9126,6396,25310,7587,41939,25885,11311,0
1371,12/15/2023 05:00:00 AM,23050,124438,178974,155434,15368,7555,29254,21336,40066,9996,60462,7785,52121,67798,4108,256108,238518,9133,6398,25310,7590,41953,25890,11315,0
1372,12/16/2023 05:00:00 AM,23061,124470,179027,155476,15372,7558,29264,21344,40073,9998,60474,7792,52130,67820,4109,256154,238574,9133,6403,25311,7593,41963,25895,11317,0
1373,12/17/2023 05:00:00 AM,23066,124496,179072,155506,15376,7558,29268,21354,40085,10003,60479,7798,52136,67839,4110,256182,238625,9135,6404,25312,7595,41965,25903,11319,0
1374,12/18/2023 05:00:00 AM,23074,124509,179105,155537,15376,7558,29270,21358,40088,10010,60488,7801,52145,67848,4113,256201,238650,9135,6405,25315,7597,41966,25905,11319,0
1375,12/19/2023 05:00:00 AM,23088,124539,179191,155613,15383,7559,29283,21368,40104,10017,60503,7803,52162,67883,4119,256270,238716,9136,6406,25320,7598,41974,25917,11322,0
1376,12/20/2023 05:00:00 AM,23095,124571,179244,155665,15387,7564,29289,21384,40121,10024,60528,7807,52175,67907,4121,256324,238760,9138,6407,25324,7602,41979,25928,11322,0
1377,12/21/2023 05:00:00 AM,23111,124609,179317,155732,15391,7564,29302,21398,40135,10028,60558,7809,52195,67940,4125,256407,238834,9140,6410,25328,7606,41988,25937,11327,0
1378,12/22/2023 05:00:00 AM,23127,124645,179380,155783,15396,7569,29317,21406,40153,10036,60579,7811,52210,67974,4126,256481,238928,9143,6414,25333,7609,41994,25945,11333,0
1379,12/23/2023 05:00:00 AM,23141,124677,179438,155845,15407,7571,29330,21408,40157,10039,60590,7816,52229,68008,4126,256543,238994,9145,6415,25335,7610,41997,25956,11337,0
1380,12/24/2023 05:00:00 AM,23146,124688,179473,155884,15409,7575,29335,21409,40166,10041,60598,7817,52244,68024,4127,256582,239050,9147,6415,25338,7611,42001,25963,11341,0
1381,12/25/2023 05:00:00 AM,23148,124709,179510,155915,15413,7575,29339,21414,40168,10044,60607,7817,52253,68054,4128,256613,239088,9151,6415,25344,7611,42005,25966,11343,0
1382,12/26/2023 05:00:00 AM,23153,124730,179541,155954,15417,7577,29342,21415,40181,10046,60620,7817,52258,68066,4129,256649,239122,9153,6416,25347,7611,42006,25974,11346,0
1383,12/27/2023 05:00:00 AM,23169,124777,179629,156023,15428,7584,29360,21420,40196,10051,60655,7824,52278,68100,4132,256755,239219,9154,6418,25355,7615,42011,25987,11348,0
1384,12/28/2023 05:00:00 AM,23185,124824,179727,156117,15441,7585,29375,21452,40224,10057,60684,7827,52310,68151,4138,256852,239337,9158,6421,25365,7619,42015,26001,11354,0
1385,12/29/2023 05:00:00 AM,23205,124884,179817,156192,15449,7590,29388,21466,40239,10066,60706,7836,52331,68204,4139,256915,239446,9165,6425,25372,7621,42020,26021,11355,0
1386,12/30/2023 05:00:00 AM,23221,124933,179886,156258,15455,7593,29400,21481,40256,10069,60737,7838,52355,68250,4141,257004,239579,9166,6426,25377,7626,42029,26027,11365,0
1387,12/31/2023 05:00:00 AM,23231,124980,179933,156292,15465,7595,29415,21487,40272,10071,60754,7843,52373,68279,4145,257080,239648,9167,6427,25382,7630,42031,26035,11371,0
1388,01/01/2024 05:00:00 AM,23247,125007,179964,156321,15469,7596,29424,21493,40281,10073,60763,7848,52381,68301,4146,257112,239703,9170,6428,25384,7632,42033,26042,11371,0
1389,01/02/2024 05:00:00 AM,23252,125021,179987,156339,15470,7596,29434,21495,40283,10075,60769,7848,52385,68314,4146,257128,239728,9171,6428,25389,7632,42034,26047,11372,0
1390,01/03/2024 05:00:00 AM,23283,125078,180110,156465,15485,7602,29450,21508,40304,10086,60801,7857,52411,68376,4149,257239,239891,9175,6431,25399,7635,42037,26065,11375,0
1391,01/04/2024 05:00:00 AM,23297,125124,180193,156529,15491,7605,29461,21522,40322,10090,60818,7864,52437,68407,4150,257330,240026,9177,6433,25408,7638,42040,26075,11379,0
1392,01/05/2024 05:00:00 AM,23323,125184,180291,156640,15493,7605,29475,21542,40347,10096,60846,7868,52470,68448,4152,257443,240180,9183,6435,25418,7643,42049,26086,11382,0
1393,01/06/2024 05:00:00 AM,23336,125244,180373,156706,15503,7613,29484,21553,40357,10101,60870,7872,52498,68485,4152,257542,240316,9187,6440,25422,7651,42057,26097,11388,0
